fips,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,area_sqmi,pop_density,year,dem,repub,other
48483,5235,2626,2609,1046,2466.0,0.0,2351.0,115.0,42909.0,27282.0,717.0,4849.0,386.0,2113,111.0,218.0,342.0,1442.0,832,2418,559,345,798,2554,530,362,206,230,976,936,642,214,244,72,4549,2239,2310,200,134,66,486,253,233,914.523,5.724295616403305,2008,314,1918,13
51750,16993,7988,9005,474,7624.0,106.0,6809.0,709.0,30284.0,15509.0,5553.0,16318.0,675.0,5333,1095.0,573.0,747.0,2918.0,9576,3753,1281,564,933,10985,2814,288,192,453,9026,1328,631,1650,907,257,14558,6946,7612,1495,596,899,940,446,494,10.207,1664.837856373077,2012,2732,2520,147
30033,1097,521,576,5,590.0,0.0,589.0,1.0,51000.0,27218.0,98.0,1095.0,2.0,450,31.0,7.0,75.0,337.0,122,593,88,73,73,655,115,5,18,50,236,243,176,39,59,17,1077,508,569,0,0,0,20,13,7,4847.439,0.2263050654170171,2012,66,622,12
23001,107882,52861,55021,1678,57433.0,265.0,52653.0,4515.0,44470.0,22752.0,14772.0,104258.0,3624.0,44040,3315.0,2932.0,5757.0,32036.0,25264,44088,12951,5459,11511,57805,13996,3613,3070,4828,28076,21234,8495,6860,5515,1621,100841,49231,51610,1792,936,856,5249,2694,2555,467.927,230.55305635280715,2008,31017,22671,1162
27023,12010,5959,6051,825,6298.0,0.0,6127.0,171.0,54552.0,30168.0,1170.0,11319.0,691.0,5098,150.0,331.0,535.0,4082.0,2452,5351,1147,717,921,6625,1675,372,139,410,2509,2436,1680,702,600,373,10915,5437,5478,82,58,24,1013,464,549,587.76,20.433510276303252,2016,1978,3764,480
41037,7854,4188,3666,585,3720.0,0.0,3310.0,410.0,34535.0,22020.0,1316.0,7521.0,333.0,3616,309.0,284.0,799.0,2224.0,1357,3781,1125,474,920,4398,1092,228,354,338,1535,1872,991,345,400,347,7065,3735,3330,35,11,24,754,442,312,8358.239,0.9396716222161152,2012,770,2808,132
42107,147146,74906,72240,4693,69989.0,93.0,63551.0,6345.0,45020.0,23249.0,18679.0,144294.0,2852.0,59122,3615.0,4201.0,8261.0,43045.0,36709,60091,15917,10670,15662,85601,16836,5548,4216,5898,33891,32786,18924,8037,6301,2498,138936,69053,69883,4156,3519,637,4054,2334,1720,782.811,187.9712983082762,2012,24546,32278,903
21089,36962,17790,19172,326,15375.0,13.0,14026.0,1336.0,42377.0,21533.0,5443.0,36558.0,404.0,14374,1507.0,876.0,2094.0,9897.0,6351,17045,4001,2640,5615,18851,4037,1441,1856,2318,8519,7136,3196,1845,1647,545,35997,17337,18660,204,120,84,761,333,428,344.397,107.3238152481003,2008,6621,8849,328
18063,150977,75210,75767,4960,78656.0,107.0,73771.0,4778.0,68342.0,30018.0,8559.0,144315.0,6662.0,53959,1584.0,1278.0,3204.0,47893.0,28316,69103,14662,5830,8702,69221,32951,4535,2099,2068,31036,25893,12292,17759,12119,3073,135302,67026,68276,8269,4736,3533,7406,3448,3958,408.776,369.3391979959685,2012,21112,44312,1220
1095,95145,46977,48168,12961,41119.0,31.0,38997.0,2091.0,42490.0,23833.0,20354.0,88900.0,6245.0,34896,2777.0,2741.0,4886.0,24492.0,18112,39792,11570,5996,13677,45180,12634,6448,4190,3039,19913,15674,9593,4738,4587,3309,87887,43002,44885,2456,1339,1117,4802,2636,2166,623.177,152.67732923390946,2016,4917,29233,1166
22113,57202,27840,29362,2174,24744.0,165.0,23066.0,1513.0,56194.0,29293.0,10909.0,55864.0,1338.0,21704,1349.0,1357.0,2686.0,16312.0,12547,23451,6487,2837,6453,28998,7378,2362,2438,1653,13133,9678,6187,3447,2651,1280,45074,22005,23069,7718,3604,4114,4410,2231,2179,1542.214,37.09083175227303,2020,5009,21930,385
21091,8719,4494,4225,130,3852.0,0.0,3628.0,224.0,52019.0,23523.0,1097.0,8642.0,77.0,3301,219.0,138.0,233.0,2711.0,1603,4194,805,312,949,4877,652,250,324,375,2075,1816,986,293,272,87,8408,4288,4120,122,67,55,189,139,50,198.886,43.83918425630763,2016,1244,2788,263
37183,850546,414902,435644,77347,469999.0,855.0,439524.0,29620.0,63770.0,32592.0,80717.0,742853.0,107693.0,325486,14626.0,12138.0,27893.0,270829.0,208824,352622,75127,26823,57368,297884,273034,34310,12038,11020,168905,93064,35915,153246,97425,22363,577130,284512,292618,174700,80070,94630,98716,50320,48396,835.219,1018.3508756386047,2008,250891,187001,4353
47157,922696,440331,482365,47047,468525.0,1732.0,418387.0,48406.0,44705.0,25002.0,178079.0,867677.0,55019.0,340443,33396.0,21089.0,40032.0,245926.0,272776,290837,108823,45782,108201,396437,169204,53722,28145,26334,212095,135456,48886,84531,67212,17461,389467,190755,198712,474853,219244,255609,58376,30332,28044,763.174,1209.024416450246,2008,256297,145458,2800
19041,16718,8134,8584,425,9281.0,12.0,8816.0,453.0,43542.0,25398.0,1808.0,16380.0,338.0,7459,457.0,647.0,939.0,5416.0,3111,7789,1647,1049,1203,9501,2199,538,267,398,3712,3531,2258,853,908,438,16129,7854,8275,54,26,28,535,254,281,567.238,29.47263758774976,2008,3925,4355,118
32510,55375,28341,27034,11141,28755.0,42.0,25013.0,3700.0,52067.0,27568.0,7592.0,48949.0,6426.0,21467,1300.0,1242.0,2391.0,16534.0,11618,21290,9024,3225,5415,29107,8383,2809,1244,1362,13321,10341,5445,2385,3937,2061,47102,24034,23068,753,416,337,7520,3891,3629,144.662,382.78884572313393,2008,11623,11419,638
47067,6782,3401,3381,20,2465.0,0.0,2160.0,305.0,23125.0,13717.0,2005.0,6739.0,43.0,3008,699.0,370.0,513.0,1426.0,1050,3121,873,558,1586,3376,359,338,668,580,1696,1243,437,84,170,105,6651,3308,3343,14,11,3,117,82,35,222.34,30.50283349824593,2008,604,1588,49
26001,11238,5726,5512,104,4137.0,9.0,3500.0,628.0,34858.0,19904.0,1630.0,11067.0,171.0,4608,363.0,371.0,858.0,3016.0,1825,5674,1438,933,1566,6797,1114,352,403,811,1774,2925,2098,176,495,443,10998,5602,5396,25,22,3,215,102,113,674.585,16.65913116953386,2008,2896,3404,120
56013,38875,19465,19410,2127,20345.0,23.0,18907.0,1415.0,46397.0,24173.0,5375.0,38336.0,539.0,15541,1117.0,920.0,1868.0,11636.0,7649,16809,4482,1796,3781,19315,5962,1717,976,1088,8736,7271,3308,1918,2944,1100,28762,14434,14328,165,121,44,9948,4910,5038,9183.814,4.232990781389954,2008,6016,11083,616
36003,47222,23892,23330,886,21151.0,11.0,19595.0,1545.0,58725.0,28506.0,7236.0,46401.0,821.0,16813,1145.0,759.0,1478.0,13431.0,14178,18052,4820,2594,3017,27078,7862,1146,837,1034,12900,8358,5820,3066,2522,2274,44575,22659,21916,785,450,335,1862,783,1079,1034.446,45.64955541420239,2020,6048,14135,712
54067,26189,12878,13311,67,11173.0,69.0,10250.0,854.0,38457.0,19359.0,4867.0,26106.0,83.0,10304,1155.0,821.0,1630.0,6698.0,4519,13236,2357,1578,4212,13918,2478,1213,1262,1737,6191,5501,2226,871,1169,438,26073,12807,13266,7,7,0,109,64,45,646.824,40.4886027729336,2008,4357,4804,200
16015,7122,3643,3479,206,3557.0,0.0,3072.0,485.0,48789.0,24288.0,1133.0,6955.0,167.0,3024,324.0,155.0,228.0,2317.0,1103,3735,848,180,722,3535,1234,218,371,133,1010,1897,628,521,518,195,6779,3576,3203,0,0,0,343,67,276,1899.237,3.749926944346598,2008,1240,2433,100
31041,10820,5372,5448,247,5796.0,12.0,5660.0,124.0,44336.0,26105.0,1225.0,10687.0,133.0,4746,301.0,256.0,569.0,3620.0,1665,5468,922,695,772,5990,1551,272,191,309,2057,2337,1596,627,596,328,10551,5232,5319,50,31,19,219,109,110,2575.92,4.200441007484704,2012,1083,4296,119
26003,9516,5252,4264,119,3602.0,0.0,3175.0,427.0,39211.0,20798.0,1186.0,9423.0,93.0,3609,228.0,261.0,556.0,2564.0,2508,4175,1043,568,1020,5726,1262,494,180,346,2016,2259,1451,296,644,322,8186,4282,3904,665,656,9,665,314,351,5047.712,1.885210566688432,2012,2212,2330,76
48395,16574,8301,8273,2790,7468.0,7.0,6873.0,588.0,38393.0,21113.0,3445.0,15562.0,1012.0,6232,612.0,560.0,1072.0,3988.0,3447,6836,1709,1105,2812,7658,1779,922,911,979,3602,2550,1506,543,875,361,11625,5831,5794,3633,1720,1913,1316,750,566,855.683,19.36932251780157,2008,2675,3980,55
32019,51579,26047,25532,7891,23490.0,81.0,19752.0,3657.0,47143.0,22709.0,7625.0,47913.0,3666.0,19728,1079.0,976.0,2337.0,15336.0,9844,21619,7390,2876,6609,27140,5714,2902,2025,1682,10402,10695,6043,1960,2241,1513,45212,22807,22405,529,344,185,5838,2896,2942,2024.139,25.48194565689412,2012,7380,13520,565
48471,68882,40620,28262,11968,23404.0,62.0,22124.0,1218.0,38903.0,16571.0,12186.0,64141.0,4741.0,20681,2940.0,1798.0,2128.0,13815.0,24490,23114,9495,2786,8822,40064,8958,4564,3095,1163,24568,11150,4346,3984,3144,1830,50494,29416,21078,15578,9952,5626,2810,1252,1558,801.5,85.94135995009357,2012,6252,12140,293
46031,3906,1974,1932,14,1573.0,0.0,1186.0,387.0,48125.0,18757.0,1687.0,3899.0,7.0,1071,116.0,112.0,105.0,738.0,1258,921,368,177,396,1714,374,252,98,46,834,557,323,122,166,86,1101,576,525,4,0,4,2801,1398,1403,2529.639,1.5440938410579532,2020,622,647,14
5115,62687,31290,31397,4807,30312.0,64.0,27936.0,2312.0,40818.0,20465.0,11224.0,60250.0,2437.0,22776,1787.0,1912.0,2997.0,16080.0,14458,26191,6889,3094,7944,31472,8859,3397,2337,2210,17026,9463,4983,3853,3642,1364,56921,28103,28818,1969,1038,931,3797,2149,1648,830.771,75.4564133798604,2012,5126,14763,550
26035,30998,15586,15412,713,12173.0,0.0,11041.0,1132.0,47816.0,27147.0,6765.0,30706.0,292.0,11935,559.0,848.0,1396.0,9132.0,6965,12327,4646,2023,3536,18499,2851,1690,917,929,6136,6806,5557,637,1127,1087,29348,14801,14547,253,133,120,1397,652,745,575.367,53.87517879892312,2020,5199,10861,221
18033,42704,21307,21397,1188,22395.0,0.0,21374.0,1021.0,53808.0,27036.0,4536.0,42115.0,589.0,16789,770.0,608.0,1680.0,13731.0,9202,17656,5010,2172,3554,23268,5396,1391,1147,1016,9907,8779,4582,2494,1888,1014,41541,20695,20846,114,64,50,1049,548,501,363.857,117.36478891432624,2016,3942,12054,906
10003,533514,258365,275149,43336,285026.0,413.0,265108.0,19505.0,62474.0,31220.0,52882.0,482095.0,51419.0,198499,10944.0,6932.0,17105.0,163518.0,147345,203860,53608,25817,49871,237843,119723,23862,12371,13638,120751,82247,34845,59676,44448,15599,365830,178150,187680,124613,58966,65647,43071,21249,21822,426.286,1251.5400458846875,2008,178768,74608,3041
1123,41295,19983,21312,1036,18096.0,0.0,16236.0,1860.0,38644.0,21034.0,8589.0,40564.0,731.0,16437,1748.0,1226.0,2404.0,11059.0,8976,16658,5253,2977,6470,20550,5247,2538,2236,1696,8543,7382,4625,1663,2345,1239,29076,14281,14795,11457,5378,6079,762,324,438,766.251,53.892262457079994,2012,6319,12396,114
47181,16325,9121,7204,386,6555.0,0.0,6254.0,301.0,49360.0,26538.0,2837.0,16121.0,204.0,5744,493.0,354.0,713.0,4184.0,4177,6253,2379,1252,2301,9502,1561,607,974,720,4242,3166,2094,670,603,288,14645,7817,6828,786,636,150,894,668,226,735.659,22.1909879441426,2020,820,5795,54
13067,765813,373782,392031,103006,430663.0,1156.0,409632.0,19875.0,94244.0,48510.0,62536.0,646269.0,119544.0,291171,9411.0,5602.0,12164.0,263994.0,214709,309353,74635,24061,44580,276723,269295,23443,13261,7876,140028,85834,50861,126656,101883,40756,404625,200452,204173,210450,97827,112623,150738,75503,75235,344.546,2222.6727345550376,2020,221846,165459,6441
40079,49909,25067,24842,3452,20328.0,19.0,19091.0,1218.0,39769.0,20656.0,10534.0,48207.0,1702.0,18367,1808.0,1436.0,2658.0,12465.0,9113,20950,6749,3215,6768,25965,5190,2665,2088,2015,11767,8892,5306,1858,1908,1424,37782,18683,19099,1051,713,338,11076,5671,5405,1608.59,31.026551203227672,2016,3250,13362,609
48375,122053,62558,59495,44402,56751.0,56.0,53353.0,3342.0,37758.0,19967.0,25941.0,104780.0,17273.0,43002,3977.0,3464.0,6449.0,29112.0,29800,40842,16438,6201,20986,55295,11950,11093,6093,3800,29449,18331,7515,5365,4287,2298,95810,48297,47513,11786,6857,4929,14457,7404,7053,921.985,132.3806786444465,2012,7126,18918,406
28077,12636,6148,6488,85,5304.0,12.0,4740.0,552.0,37477.0,20186.0,2470.0,12622.0,14.0,4829,530.0,434.0,738.0,3127.0,2362,5384,1569,751,1787,6640,1107,625,594,568,2960,2544,1136,418,438,251,8407,4184,4223,4082,1905,2177,147,59,88,435.767,28.99714755821345,2012,2468,4192,38
35037,8641,4206,4435,3984,3656.0,0.0,3482.0,174.0,38998.0,25348.0,2094.0,8482.0,159.0,3757,366.0,374.0,524.0,2493.0,2034,2598,1351,1014,906,4820,1034,426,226,254,1580,1663,1577,338,370,326,6265,3057,3208,226,123,103,2150,1026,1124,2881.105,2.999196488847161,2020,1170,2634,69
29017,10658,5298,5360,180,4903.0,0.0,4664.0,239.0,52306.0,24647.0,1570.0,10590.0,68.0,3791,113.0,310.0,586.0,2782.0,2338,4630,1208,673,1285,6196,901,522,398,365,2317,2218,1661,246,500,155,10110,5096,5014,59,27,32,489,175,314,621.195,17.15725335844622,2020,750,5167,66
49029,12367,6417,5950,379,5498.0,0.0,5404.0,94.0,120854.0,40485.0,213.0,12150.0,217.0,3506,76.0,13.0,27.0,3390.0,2073,6038,590,275,256,5232,2632,176,31,49,2553,1718,961,1202,951,479,11735,6126,5609,69,69,0,563,222,341,610.879,20.244598357448854,2020,1086,5181,339
29187,66814,35470,31344,1338,28184.0,12.0,26816.0,1356.0,53083.0,25304.0,10749.0,65611.0,1203.0,23973,1182.0,1261.0,2902.0,18628.0,16412,25658,9295,3892,7346,37940,7382,3059,2564,1723,17857,12243,7840,3184,2468,1730,61049,31493,29556,1976,1784,192,3789,2193,1596,454.671,146.95021235134857,2020,7044,20511,446
48193,8330,4113,4217,902,3489.0,9.0,3276.0,204.0,42211.0,23734.0,968.0,8090.0,240.0,3084,263.0,186.0,436.0,2199.0,1440,3735,1071,647,1242,4170,1158,478,383,381,1322,1504,1344,362,374,422,8161,4003,4158,65,47,18,104,63,41,836.389,9.959480576621644,2012,591,2918,43
18135,26262,12849,13413,713,12826.0,2.0,11625.0,1199.0,40990.0,19552.0,3415.0,25976.0,286.0,10369,647.0,723.0,1552.0,7447.0,4360,11605,3167,1820,3223,14610,1934,1306,737,1180,6111,5647,2852,794,814,326,25261,12352,12909,43,36,7,958,461,497,452.379,58.05309265018933,2008,4839,5788,181
17043,931743,457178,474565,132004,513461.0,281.0,489858.0,23322.0,88711.0,43982.0,62203.0,754529.0,177214.0,341823,12909.0,6829.0,18773.0,303312.0,227215,419855,69679,38887,54779,336147,325943,23882,16268,14629,151246,115458,69443,145264,130022,50657,721721,354709,367012,44287,20231,24056,165735,82238,83497,336.338,2770.257895331482,2016,228622,166415,33732
5113,20490,10040,10450,1072,8778.0,0.0,8334.0,444.0,32525.0,16913.0,4123.0,19924.0,566.0,8156,746.0,977.0,1337.0,5096.0,2708,9862,2292,1604,3027,11061,1453,862,892,1273,4400,4315,2346,541,568,344,18962,9298,9664,42,37,5,1486,705,781,857.679,23.890056769490684,2008,1957,5473,251
47013,39397,19508,19889,661,16433.0,0.0,15272.0,1161.0,48258.0,26791.0,7473.0,39016.0,381.0,16255,951.0,1282.0,2026.0,11996.0,7591,16277,5995,2866,5946,21600,3760,1756,2126,2064,9091,7512,4997,1189,1509,1062,37935,18735,19200,117,57,60,1345,716,629,498.112,79.09265386097906,2020,2441,12331,161
35011,1967,889,1078,769,802.0,0.0,738.0,64.0,37961.0,25942.0,419.0,1838.0,129.0,601,47.0,91.0,84.0,379.0,529,661,383,123,344,1096,165,156,93,95,378,448,270,20,137,8,1570,685,885,0,0,0,397,204,193,2333.861,0.8428094046732004,2012,287,586,29
21081,24604,12253,12351,502,12049.0,7.0,10963.0,1079.0,42475.0,20257.0,4233.0,24333.0,271.0,8906,718.0,486.0,1093.0,6609.0,4185,10720,2864,1041,3772,12114,1734,1648,1213,911,6456,4263,1395,923,596,215,23771,11758,12013,152,72,80,681,423,258,257.965,95.3772798635474,2008,3112,5510,132
18121,16996,8211,8785,262,7161.0,15.0,6748.0,398.0,48788.0,23052.0,2280.0,16769.0,227.0,6145,432.0,179.0,682.0,4852.0,3057,7636,2571,689,1911,9808,1606,1020,561,330,3852,3567,2389,579,634,393,16216,7776,8440,67,6,61,713,429,284,449.974,37.77107121744812,2016,1441,4863,278
5077,10709,5868,4841,172,4044.0,0.0,3315.0,729.0,30494.0,13103.0,2642.0,10564.0,145.0,3516,639.0,440.0,551.0,1886.0,3360,3054,1488,924,2388,5304,664,755,750,883,2935,1802,567,245,301,118,4496,2567,1929,5909,3104,2805,304,197,107,602.621,17.770704970454066,2008,2263,1454,46
37191,124002,60640,63362,14320,59419.0,2583.0,52418.0,4418.0,42192.0,24124.0,25847.0,114395.0,9607.0,48153,3642.0,3589.0,6412.0,34510.0,31915,45434,14563,7377,15016,62743,16634,7007,4245,3764,28728,21466,12549,7577,6048,3009,77498,38869,38629,37855,17643,20212,8649,4128,4521,557.719,222.3377722473145,2016,21770,27540,1379
17067,17582,8916,8666,313,8629.0,32.0,8194.0,403.0,61026.0,35154.0,2272.0,17330.0,252.0,7510,409.0,240.0,745.0,6116.0,3239,8168,2010,1177,889,9853,3179,334,185,370,3292,3680,2881,1328,940,911,16850,8495,8355,127,74,53,605,347,258,814.426,21.588210592490903,2020,2315,6906,162
13155,9482,4893,4589,76,3557.0,0.0,3168.0,389.0,36729.0,18614.0,1972.0,9419.0,63.0,3325,483.0,255.0,511.0,2076.0,2439,3890,883,451,1456,5066,780,665,483,308,2350,1718,998,426,219,135,6537,3291,3246,2767,1452,1315,178,150,28,362.761,26.138421715675054,2012,1141,2538,30
20005,16309,7909,8400,531,8187.0,0.0,7822.0,365.0,55281.0,27644.0,2149.0,16064.0,245.0,5840,350.0,258.0,636.0,4596.0,4996,5797,1650,955,734,9479,2434,376,174,184,4513,3048,1918,1099,667,668,14318,6943,7375,602,263,339,1389,703,686,433.818,37.594106284202134,2020,2359,4906,175
13305,30277,15113,15164,1966,12120.0,30.0,11345.0,745.0,49847.0,24838.0,5150.0,29490.0,787.0,10754,544.0,683.0,1505.0,8022.0,7235,10806,4374,1680,3564,16406,2948,1773,988,803,7116,5868,3422,1326,941,681,21946,10884,11062,6112,3192,2920,2219,1037,1182,648.67,46.67550526461837,2020,2687,9987,104
48419,24157,12094,12063,4607,10533.0,0.0,10110.0,423.0,49231.0,26642.0,5575.0,22269.0,1888.0,8988,534.0,700.0,969.0,6785.0,5099,9768,2696,1397,3275,12263,2339,1569,957,749,5315,4162,2786,588,979,772,16631,8210,8421,3908,1931,1977,3618,1953,1665,834.613,28.943953664752403,2020,2068,7975,44
26121,171328,84953,86375,8688,79721.0,92.0,68439.0,11190.0,41842.0,21037.0,33372.0,168116.0,3212.0,64889,5942.0,4209.0,9434.0,45304.0,42462,64876,21040,8825,16239,92928,20650,7624,4045,4570,41751,35229,15948,8039,8618,3993,138488,68441,70047,23348,11743,11605,9492,4769,4723,1460.018,117.3464984678271,2012,44436,30884,843
51179,144012,72540,71472,17782,76994.0,3666.0,70371.0,2957.0,106773.0,40850.0,6306.0,131043.0,12969.0,46328,805.0,533.0,1953.0,43037.0,32782,64214,12023,4080,7587,60022,38374,3939,1927,1721,31818,20500,7704,17307,16406,4661,97930,49699,48231,24870,12398,12472,21212,10443,10769,279.927,514.462699203721,2016,27908,33868,4158
40085,10158,5137,5021,1757,4642.0,8.0,4383.0,251.0,60758.0,28560.0,1430.0,9520.0,638.0,3686,220.0,162.0,291.0,3013.0,2061,4288,1187,601,1355,5248,1080,631,444,280,2269,1727,1252,358,402,320,7646,3789,3857,205,137,68,2307,1211,1096,532.252,19.084944725430812,2020,711,3305,60
6065,2429487,1220393,1209094,1233277,1156633.0,5666.0,1073342.0,77625.0,84505.0,35356.0,272432.0,1903513.0,525974.0,749976,31703.0,20909.0,45667.0,651697.0,684096,947296,216486,92358,291096,1139654,401206,105725,118965,66406,614890,328058,196706,173535,131621,96050,1138018,570517,567501,157125,79472,77653,1134344,570404,563940,7303.136,332.66352974941174,2020,528340,449144,19672
39055,93819,46053,47766,1137,48061.0,9.0,45634.0,2418.0,70487.0,35407.0,7367.0,91027.0,2792.0,34753,1271.0,975.0,2699.0,29808.0,18568,44732,7585,4235,7210,39327,23855,3565,1697,1948,13933,16226,9168,7641,11574,4640,90841,44729,46112,1067,457,610,1911,867,1044,408.291,229.7846388972571,2012,19659,30589,749
37045,97786,46955,50831,2619,46117.0,20.0,40619.0,5478.0,38208.0,19284.0,18439.0,95616.0,2170.0,37679,3797.0,3340.0,5534.0,25008.0,20160,40456,12000,6160,15235,48326,10692,5527,4598,5110,23231,17631,7464,4398,4626,1668,74684,36235,38449,20326,9403,10923,2776,1317,1459,464.252,210.63129507250372,2008,17363,26078,394
29211,6728,3380,3348,1085,3072.0,0.0,2825.0,247.0,30459.0,16633.0,1397.0,6163.0,565.0,2642,286.0,283.0,492.0,1581.0,1288,2621,871,586,1003,3615,460,453,287,263,1517,1296,802,160,230,70,6255,3185,3070,21,6,15,452,189,263,647.981,10.383020489798312,2008,1173,1607,89
36119,939406,451581,487825,192932,483490.0,201.0,451799.0,31490.0,79619.0,47814.0,75538.0,711035.0,228371.0,345795,15892.0,12054.0,24567.0,293282.0,236905,391817,73533,50094,91095,324663,294608,41198,23097,26800,151620,108080,64963,126881,124185,43542,638026,306798,331228,132721,59621,73100,168659,85162,83497,430.497,2182.142964991626,2008,261810,147824,3213
48371,15114,8469,6645,10597,6133.0,27.0,6031.0,75.0,59325.0,28217.0,2926.0,13281.0,1833.0,5070,407.0,172.0,313.0,4178.0,3913,4969,2387,717,2646,7555,1202,989,1070,587,4273,2089,1193,434,500,268,10102,5617,4485,686,524,162,4326,2328,1998,4764.79,3.172018074248813,2020,1382,3215,71
31045,8279,3951,4328,478,4440.0,0.0,4373.0,67.0,53760.0,27256.0,964.0,8243.0,36.0,3484,283.0,73.0,328.0,2800.0,2786,3284,598,355,301,4331,2158,247,4,50,2112,1141,1078,1068,652,438,7268,3532,3736,194,121,73,817,298,519,1400.97,5.909477005217814,2020,1082,2931,108
36021,63241,32379,30862,2367,33216.0,8.0,31015.0,2193.0,55546.0,31844.0,5633.0,59827.0,3414.0,25686,1273.0,1142.0,2793.0,20478.0,14811,27633,6886,4005,6885,29810,13142,2395,2151,2339,12153,11677,5980,4381,6208,2553,57922,29115,28807,2964,1981,983,2355,1283,1072,634.705,99.63841469659133,2008,17556,13337,515
48169,6204,3878,2326,3463,1924.0,0.0,1855.0,69.0,35750.0,16185.0,966.0,4282.0,1922.0,1649,179.0,176.0,315.0,979.0,1302,2708,946,184,1872,2667,382,1040,576,256,1583,706,378,94,192,96,5372,3447,1925,179,179,0,653,252,401,893.412,6.944164618339578,2008,375,1356,19
18119,21361,10898,10463,287,10526.0,0.0,9977.0,549.0,57947.0,31541.0,2568.0,21241.0,120.0,8466,457.0,184.0,960.0,6865.0,4096,9340,3130,1301,2335,12230,2459,796,852,687,4373,4719,3138,1191,704,564,20475,10383,10092,105,72,33,781,443,338,387.829,55.078397953737344,2020,2420,7286,198
48113,2448943,1208920,1240023,950159,1270697.0,887.0,1161634.0,108176.0,49925.0,27195.0,467347.0,1882159.0,566784.0,868717,61790.0,44849.0,98478.0,663600.0,683487,851421,262940,89155,398618,919349,465226,227047,120114,51457,523759,283507,112083,236544,166350,62332,1441979,721509,720470,542525,250371,292154,464439,237040,227399,908.61,2695.2630941768193,2012,405571,295813,8733
48157,832607,411621,420986,209110,424016.0,239.0,401677.0,22100.0,109987.0,45172.0,57188.0,582595.0,250012.0,270136,8401.0,3674.0,10086.0,247975.0,186768,382371,55246,24084,53270,283269,271159,20027,19250,13993,147591,90305,45373,129659,103009,38491,340686,171402,169284,169120,80230,88890,322801,159989,162812,885.246,940.537432532878,2020,195552,157718,4244
55129,16001,7937,8064,67,7709.0,12.0,7139.0,558.0,41641.0,23221.0,1967.0,15832.0,169.0,7254,522.0,401.0,980.0,5351.0,2062,7952,1997,1320,1451,8889,2301,438,375,638,3077,3644,2168,665,1120,516,15413,7703,7710,114,29,85,474,205,269,797.113,20.0736909321514,2008,4693,4303,116
